id,file,reportedtime,occurrencetype,occurrencetypeid,crimetype,crimetypeid,crimecategory,crimecategoryid,location,locationid,neighbourhood,neighbourhoodid,lat,long
4201201511742,2015-11742,5/4/2015 8:32:00 PM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,1XX WALL ST,27393,Townsite,17,49.173226,-123.950363
4201201516007,2015-16007,6/11/2015 10:00:00 PM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,22XX DEPARTURE BAY RD,27397,Departure Bay,3,49.193764,-123.969374
420120159073,2015-9073,4/8/2015 1:00:00 AM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,5XX CAMPBELL ST,27418,Downtown,2,49.168246,-123.944331
4201201514011,2015-14011,5/25/2015 10:00:00 PM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,69XX ISLAND HWY N,27421,Dover,11,49.240589,-124.055576
4201201511011,2015-11011,4/27/2015 10:00:00 AM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,26XX LABIEUX RD,27436,Diver Lake,13,49.200824,-124.01742
420120155345,2015-5345,2/26/2015 5:18:00 PM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,26XX LABIEUX RD,27436,Diver Lake,13,49.200824,-124.01742
4201201511616,2015-11616,5/2/2015 10:00:00 PM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,5XX NORTHUMBERLAND AVE,27478,Townsite,17,49.177795,-123.953313
4201201518758,2015-18758,7/4/2015 3:30:00 PM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,1XX FRONT ST,27489,Downtown,2,49.166825,-123.935739
420120157696,2015-7696,3/24/2015 12:52:00 PM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,2XX SOUTHSIDE DR,27498,Harewood,10,49.137671,-123.931559
420120158971,2015-8971,4/6/2015 10:34:00 PM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,32XX SHEARWATER DR,27499,Hammond Bay,15,49.212016,-123.949277
4201201518472,2015-18472,6/29/2015 12:01:00 AM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,43XX BOBAN DR,27506,Diver Lake,13,49.208628,-124.032847
4201201516386,2015-16386,6/15/2015 12:10:00 PM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,43XX BOBAN DR,27506,Diver Lake,13,49.208628,-124.032847
4201201515468,2015-15468,6/8/2015 6:58:00 AM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,XX WHITE EAGLE TERR,27525,Departure Bay,3,49.193591,-123.959159
420120156580,2015-6580,3/21/2015 3:39:00 PM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,13XX FIELDING RD,27527,Chase River,8,49.127175,-123.910925
4201201512944,2015-12944,5/16/2015 3:34:00 AM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,19XX ISLAND DIESEL WAY,27559,Northfield,5,49.186574,-123.986297
4201201511162,2015-11162,4/28/2015 7:02:00 PM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,21XX MEREDITH RD,27566,Northfield,5,49.188238,-123.987264
4201201510644,2015-10644,4/22/2015 9:00:00 PM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,21XX MEREDITH RD,27566,Northfield,5,49.188238,-123.987264
420120159330,2015-9330,4/10/2015 2:59:00 PM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,21XX MEREDITH RD,27566,Northfield,5,49.188238,-123.987264
420120159275,2015-9275,4/10/2015 1:23:00 AM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,21XX MEREDITH RD,27566,Northfield,5,49.188238,-123.987264
420120156689,2015-6689,3/19/2015 10:41:00 AM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,21XX MEREDITH RD,27566,Northfield,5,49.188238,-123.987264
4201201510313,2015-10313,4/20/2015 8:28:00 AM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,4XX FITZWILLIAM ST,27581,Downtown,2,49.165401,-123.941903
420120158161,2015-8161,3/28/2015 9:00:00 PM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,58XX TURNER RD,27586,Rutherford,12,49.22509,-124.03647
4201201511518,2015-11518,5/1/2015 10:00:00 PM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,16XX CASPERS WAY,27610,Northfield,5,49.17784,-123.977153
4201201511639,2015-11639,5/3/2015 6:49:00 PM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,2XX 4TH ST,27628,University District,19,49.158939,-123.950248
4201201516759,2015-16759,6/17/2015 11:00:00 PM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,4XX LENHART AVE,27646,Townsite,17,49.177454,-123.962812
4201201510845,2015-10845,4/25/2015 4:43:00 PM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,14XX ESTEVAN RD,27685,Newcastle/brechin,16,49.184529,-123.953857
420120155114,2015-5114,2/21/2015 4:45:00 PM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,1XX VANCOUVER AVE,27690,Newcastle/brechin,16,49.173975,-123.944418
4201201511025,2015-11025,4/27/2015 12:42:00 PM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,FRANKLYN ST / WESLEY ST,27709,Downtown,2,49.163801,-123.940123
420120158164,2015-8164,3/29/2015 1:19:00 PM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,XX WATKINS ST,27717,South End,6,49.154245,-123.935127
420120155248,2015-5248,2/28/2015 3:05:00 PM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,20XX LATIMER RD,27728,Northfield,5,49.189756,-123.98698
420120156360,2015-6360,3/6/2015 6:17:00 PM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,1XX HOLLAND RD,27790,Westwood,18,49.173008,-123.999482
4201201512448,2015-12448,5/10/2015 9:00:00 PM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,6XX EBERTS ST,27845,Townsite,17,49.178626,-123.955997
420120155947,2015-5947,3/4/2015 11:45:00 PM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,6XX EBERTS ST,27845,Townsite,17,49.178626,-123.955997
420120156489,2015-6489,3/9/2015 11:39:00 AM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,10XX BRUCE AVE,27866,Harewood,10,49.138928,-123.949703
4201201515256,2015-15256,6/6/2015 11:16:00 AM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,14XX WHITE ST,27871,Northfield,5,49.178469,-123.970885
4201201511122,2015-11122,4/27/2015 9:00:00 PM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,14XX WHITE ST,27871,Northfield,5,49.178469,-123.970885
420120155873,2015-5873,3/4/2015 12:34:00 PM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,15XX BARTLETT ST,27872,Northfield,5,49.176443,-123.97132
420120155562,2015-5562,2/28/2015 10:00:00 PM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,16XX VENLAW RD,27873,Northfield,5,49.175894,-123.973861
420120155220,2015-5220,2/20/2015 9:00:00 PM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,17XX RAJEENA WAY,27875,Chase River,8,49.114024,-123.923994
420120156815,2015-6815,3/4/2015 4:36:00 PM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,19XX GRANT AVE,27877,Townsite,17,49.189289,-123.966242
420120155318,2015-5318,2/26/2015 12:29:00 PM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,1XX CALDER RD,27880,Westwood,18,49.167308,-123.986026
420120155638,2015-5638,3/21/2015 3:39:00 PM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,1XX DAWES ST,27884,Newcastle/brechin,16,49.173629,-123.943474
420120156493,2015-6493,3/11/2015 12:01:00 PM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,20XX CATHERS DR,27888,Westwood,18,49.173509,-123.991032
420120154765,2015-4765,3/6/2015 6:17:00 PM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,22XX ASHLEE RD,27889,Westwood,18,49.170244,-123.9935
420120155746,2015-5746,3/5/2015 11:22:00 AM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,30XX BARONS RD,27897,Rutherford,12,49.207869,-124.004205
4201201515172,2015-15172,6/5/2015 5:42:00 PM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,31XX SMUGGLERS HILL DR,27898,Linley Valley,14,49.210572,-123.982329
420120156664,2015-6664,2/26/2015 5:11:00 PM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,39XX ISLAND HWY N,27903,Rutherford,12,49.206416,-124.013783
4201201510472,2015-10472,4/21/2015 3:49:00 PM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,3XX WALLACE ST,27907,Downtown,2,49.165238,-123.939134
420120155547,2015-5547,3/4/2015 4:36:00 PM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,3XX WALLACE ST,27907,Downtown,2,49.165238,-123.939134
4201201511976,2015-11976,5/7/2015 9:25:00 AM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,40XX VALEWOOD DR,27908,Pleasant Valley,20,49.20473,-124.045499
4201201511973,2015-11973,5/7/2015 9:08:00 AM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,40XX VALEWOOD DR,27908,Pleasant Valley,20,49.20473,-124.045499
420120156323,2015-6323,3/8/2015 10:13:00 AM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,4XX CHESTNUT ST,27910,Newcastle/brechin,16,49.187442,-123.951487
4201201517581,2015-17581,6/24/2015 6:02:00 PM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,4XX DUKE POINT HWY,27911,Duke Pt,9,49.134176,-123.870244
4201201515237,2015-15237,6/6/2015 7:10:00 AM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,4XX DUKE POINT HWY,27911,Duke Pt,9,49.134176,-123.870244
420120159530,2015-9530,4/12/2015 4:02:00 PM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,4XX DUKE POINT HWY,27911,Duke Pt,9,49.134176,-123.870244
420120159554,2015-9554,4/10/2015 2:30:00 PM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,4XX DUKE POINT HWY,27911,Duke Pt,9,49.134176,-123.870244
420120154954,2015-4954,3/6/2015 11:00:00 PM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,4XX JUNIPER ST,27914,Newcastle/brechin,16,49.182623,-123.951704
420120159210,2015-9210,4/9/2015 11:56:00 AM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,5XX ROSEHILL ST,27918,Townsite,17,49.175969,-123.952254
420120157210,2015-7210,3/18/2015 8:24:00 PM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,62XX OLIVER RD,27920,Rutherford,12,49.220727,-124.030691
420120155041,2015-5041,2/23/2015 12:07:00 PM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,64XX PEREGRINE RD,27921,Dover,11,49.245543,-124.048344
420120156660,2015-6660,3/10/2015 11:31:00 AM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,7XX RAILWAY AVE,27926,Harewood,10,49.148192,-123.93932
420120158664,2015-8664,4/2/2015 9:00:00 PM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,8XX JORDON AVE,27928,Harewood,10,49.146073,-123.946273
420120156651,2015-6651,3/12/2015 10:35:00 PM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,FINLAYSON ST / ESPLANADE,27935,South End,6,49.159972,-123.930139
4201201515065,2015-15065,6/4/2015 2:17:00 PM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,XX GILLESPIE ST,27947,South End,6,49.152048,-123.931342
4201201512229,2015-12229,5/9/2015 7:10:00 AM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,XX GILLESPIE ST,27947,South End,6,49.152048,-123.931342
420120156791,2015-6791,3/4/2015 8:42:00 AM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,XX TROFTON RD,27949,Chase River,8,49.117783,-123.918924
4201201518054,2015-18054,6/27/2015 5:00:00 PM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,XX VICTORIA RD,27950,South End,6,49.160808,-123.934929
420120157057,2015-7057,3/17/2015 8:42:00 AM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,19XX ISLAND DIESEL WAY,27954,Northfield,5,49.185663,-123.987544
420120157522,2015-7522,3/22/2015 10:38:00 AM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,21XX LANCASHIRE AVE,27956,Northfield,5,49.191118,-123.981352
420120157523,2015-7523,3/22/2015 10:44:00 AM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,23XX HAYES RD,27958,Diver Lake,13,49.203367,-124.004478
420120157350,2015-7350,3/20/2015 11:16:00 AM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,26XX COSGROVE CRES,27959,Departure Bay,3,49.203235,-123.978258
420120157232,2015-7232,3/19/2015 7:34:00 AM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,3XX CHESTNUT ST,27961,Newcastle/brechin,16,49.187442,-123.951487
4201201511097,2015-11097,4/26/2015 9:00:00 PM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,49XX WILLS RD,27964,Rutherford,12,49.215167,-124.025756
4201201512545,2015-12545,5/11/2015 11:00:00 PM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,54XX LOST LAKE RD,27967,North Slope,7,49.230357,-124.00583
420120157447,2015-7447,3/21/2015 12:13:00 PM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,6XX BEACONSFIELD RD,27974,University District,19,49.164624,-123.956501
4201201511167,2015-11167,4/28/2015 8:45:00 PM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,6XX SARUM RISE WAY,27976,University District,19,49.169143,-123.965196
420120156901,2015-6901,3/15/2015 3:52:00 AM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,8XX GEORGIA AVE,27978,Harewood,10,49.145203,-123.952544
420120157557,2015-7557,3/22/2015 6:30:00 PM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,ROSEHILL ST / HOLLY AVE,27982,Townsite,17,49.175928,-123.949386
420120158238,2015-8238,3/30/2015 3:13:00 PM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,7XX COMOX RD,27987,Downtown,2,49.170325,-123.947847
420120158422,2015-8422,3/31/2015 11:52:00 PM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,PROMENADE DR / FRONT ST,27990,Downtown,2,49.165884,-123.93274
420120158041,2015-8041,3/28/2015 5:36:00 AM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,SELBY ST / ALBERT ST,27991,Downtown,2,49.16147,-123.939212
420120158855,2015-8855,4/5/2015 2:29:00 PM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,26XX HIGHLAND BLVD,27996,Departure Bay,3,49.19722,-123.981537
4201201513720,2015-13720,5/23/2015 9:41:00 AM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,35XX COUNTRY CLUB DR,27999,Departure Bay,3,49.207703,-123.998642
420120158848,2015-8848,4/4/2015 10:20:00 PM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,17XX BROTHERSTON RD,28001,Northfield,5,49.193143,-123.978641
420120158959,2015-8959,4/6/2015 7:19:00 PM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,22XX MEREDITH RD,28003,Northfield,5,49.188367,-123.995821
420120158698,2015-8698,4/2/2015 10:00:00 PM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,8XX HARBOUR VIEW ST,28005,South End,6,49.146651,-123.933526
420120158233,2015-8233,3/30/2015 12:21:00 PM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,53XX SUNHAVEN PL,28008,North Slope,7,49.236325,-124.001203
420120158988,2015-8988,4/7/2015 9:19:00 AM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,10XX SOUTHWOOD DR,28011,Harewood,10,49.136683,-123.940342
4201201510224,2015-10224,4/19/2015 1:00:00 AM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,2XX 5TH ST,28013,Harewood,10,49.155114,-123.945959
420120159026,2015-9026,4/7/2015 2:07:00 PM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,4XX MURRAY ST,28016,Harewood,10,49.144706,-123.945345
420120158050,2015-8050,3/27/2015 6:30:00 PM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,5XX GARDASAN WAY,28018,Harewood,10,49.148285,-123.946197
420120157671,2015-7671,3/24/2015 3:39:00 PM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,61XX WASHINGTON WAY,28029,Rutherford,12,49.22727,-124.035219
4201201517276,2015-17276,6/21/2015 6:00:00 PM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,10XX MORNINGSIDE DR,28037,Hammond Bay,15,49.232503,-123.965944
4201201516190,2015-16190,6/13/2015 4:13:00 PM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,6XX TRANS-CANADA HWY,28040,Newcastle/brechin,16,49.189334,-123.951762
420120158714,2015-8714,4/3/2015 8:32:00 PM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,2XX WESTWOOD RD,28045,Westwood,18,49.169954,-123.989781
420120158859,2015-8859,4/5/2015 2:46:00 PM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,4XX BRUCE AVE,28048,University District,19,49.156092,-123.949552
420120158872,2015-8872,3/30/2015 10:00:00 PM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,7XX OBRIEN PL,28049,University District,19,49.163287,-123.962146
420120158192,2015-8192,3/29/2015 9:11:00 PM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,65XX NATHAN RD,28054,Pleasant Valley,20,49.226689,-124.05342
420120159289,2015-9289,4/10/2015 9:05:00 AM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,1XX CAMPBELL ST,28055,Downtown,2,49.168638,-123.940475
4201201517011,2015-17011,6/20/2015 3:26:00 AM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,28XX HALIDAY CRES,28057,Departure Bay,3,49.205902,-123.979514
420120159406,2015-9406,4/11/2015 6:24:00 AM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,3XX  HALIBURTON ST,28062,South End,6,49.155689,-123.932562
420120159783,2015-9783,4/14/2015 9:00:00 PM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,57XX ASCOT DR,28067,North Slope,7,49.234567,-124.016346
420120159294,2015-9294,4/9/2015 10:00:00 PM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,6XX HOWARD AVE,28072,Harewood,10,49.153729,-123.955384
420120159270,2015-9270,4/9/2015 11:10:00 PM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,BRUCE AVE / 9TH ST,28074,Harewood,10,49.139949,-123.949697
420120159288,2015-9288,4/9/2015 5:00:00 PM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,31XX ADBY RD,28075,Rutherford,12,49.210737,-123.995644
4201201513455,2015-13455,5/21/2015 9:16:00 AM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,43XX WELLINGTON RD,28077,Diver Lake,13,49.207307,-124.022783
420120159521,2015-9521,4/12/2015 1:46:00 PM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,2XX HEMLOCK ST,28080,Newcastle/brechin,16,49.183383,-123.948376
420120159178,2015-9178,4/9/2015 4:32:00 AM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,VANCOUVER AVE / ST GEORGE ST,28081,Newcastle/brechin,16,49.181755,-123.947072
420120159183,2015-9183,4/9/2015 6:59:00 AM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,51XX SEDONA WAY,28089,Pleasant Valley,20,49.211457,-124.038596
420120159146,2015-9146,4/8/2015 5:35:00 PM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,MOSTAR RD / METRAL DR,28090,Pleasant Valley,20,49.214309,-124.030215
4201201510247,2015-10247,4/19/2015 1:30:00 PM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,ROBARTS ST / HECATE ST,28096,Downtown,2,49.161778,-123.936526
4201201515879,2015-15879,6/11/2015 9:51:00 AM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,17XX NORTHFIELD RD,28098,Northfield,5,49.191954,-123.978193
4201201511139,2015-11139,4/27/2015 9:00:00 PM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,17XX NORTHFIELD RD,28098,Northfield,5,49.191954,-123.978193
4201201510477,2015-10477,4/21/2015 4:04:00 PM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,17XX NORTHFIELD RD,28098,Northfield,5,49.191954,-123.978193
4201201510703,2015-10703,4/24/2015 8:15:00 AM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,22XX WILGRESS RD,28101,Northfield,5,49.193777,-123.976733
4201201510239,2015-10239,4/18/2015 9:00:00 PM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,3XX  VICTORIA RD,28103,South End,6,49.155963,-123.935806
4201201511634,2015-11634,5/3/2015 5:33:00 PM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,4XX VICTORIA RD,28104,South End,6,49.154954,-123.93599
4201201511146,2015-11146,4/28/2015 3:49:00 PM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,MILTON ST / HALIBURTON ST,28105,South End,6,49.157931,-123.932683
4201201510417,2015-10417,4/21/2015 7:18:00 AM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,16XX EXTENSION RD,28115,Chase River,8,49.118238,-123.922741
4201201511283,2015-11283,4/29/2015 10:22:00 PM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,18XX RAJEENA WAY,28116,Chase River,8,49.113581,-123.926061
4201201511153,2015-11153,4/28/2015 5:00:00 PM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,1XX MCKEOWN WAY,28117,Chase River,8,49.121895,-123.922994
4201201511336,2015-11336,4/30/2015 1:18:00 PM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,XX PORTER RD,28119,Chase River,8,49.106892,-123.921654
4201201510841,2015-10841,4/25/2015 4:19:00 PM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,13XX CRANBERRY AVE,28121,Harewood,10,49.12674,-123.919893
4201201513926,2015-13926,5/25/2015 11:51:00 AM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,2XX RYAN RD,28122,Harewood,10,49.140874,-123.937182
4201201510229,2015-10229,4/18/2015 10:00:00 PM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,37XX COTTLEVIEW DR,28133,Rutherford,12,49.218397,-124.007488
4201201512073,2015-12073,5/6/2015 11:00:00 AM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,20XX MOUNTAIN VISTA DR,28140,Diver Lake,13,49.193087,-124.002484
4201201511106,2015-11106,4/28/2015 10:15:00 AM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,NORTHFIELD RD / NANAIMO PKWY,28148,Diver Lake,13,49.188335,-124.002526
4201201510899,2015-10899,4/26/2015 5:06:00 AM,Theft from Motor Vehicle Under $5000,2142-00,Theft from Motor Vehicle,5,Property Crime,1,ROBIN HOOD DR / SMUGGLERS HILL DR,28155,Linley Valley,14,49.212504,-123.977002
